representation,clustering_method,cluster_id,is_noise,size,top_tokens,top_sources,example_messages
tfidf,agglomerative,43,False,322,path_token; tools; source_file; studio; visual; shared; directory; common; num_token; analysis; sdks; source_reg,FILE:310; REG:12,NTFS:\Program Files\Microsoft Visual Studio\2022\Community\CoreCon\Binaries\Phone Tools\Debugger\CoreClr\arm\System.Private.Xml.Linq.dll Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\CoreCon\Binaries\Phone Tools\Debugger\CoreClr\x86\System.Net.WebSockets.dll Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\Extensions\Microsoft\Web Tools\Languages\Schemas\CSS\1033\css-module-filter-effects.xml T
tfidf,agglomerative,44,False,152,num_token; update; source_file; parent; source; reason; usn_reason_file_create; usn_reason_basic_info_change; usn_reason_close,FILE:152,_._ File reference: 222447-1 Parent file reference: 222446-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_BASIC_INFO_CHANGE || _._ File reference: 231490-1 Parent file reference: 231489-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_BASIC_INFO_CHANGE USN_REASON_CLOSE || _._ File reference: 236548-1 Parent file reference: 236547-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_BASIC_INFO_CHANGE
tfidf,agglomerative,45,False,152,num_token; hex_token; provider; identifier; source_evt; source; strings; computer; record; event; level; windeveval,EVT:151; WEBHIST:1,[1012 / 0x03f4] Provider identifier: {d67fbb76-d18a-5ae3-24a3-8c1db52d6c62} Source Name: Microsoft-Windows-Privacy-Auditing Strings: ['Prompt' 'S-1-5-21-2939114 || [210 / 0x00d2] Provider identifier: {f1ef270a-0d32-4352-ba52-dbab41e1d859} Source Name: Microsoft-Windows-AppModel-Runtime Strings: ['MicrosoftWindows.Client.We || [11 / 0x000b] Provider identifier: {e8ed09dc-100c-45e2-9fc8-b53399ec1f70} Source Name: Microsoft-Windows-Crypto-NCrypt Strings: ['Microsoft Software Key Storage
tfidf,agglomerative,46,False,1846,path_token; source_file; parametersetname; parameter; num_token; worker; express; firefox; validatenotnull; validatenotnullorempty; shared; newsettings,FILE:1838; EVT:4; LNK:3; REG:1,NTFS:\Users\User\AppData\Local\Microsoft\Edge\User Data\Functional SAN Data Type: file || NTFS:\Program Files\dotnet\sdk\8.0.100\Containers\tasks\net472\Microsoft.NET.StringTools.dll Type: file || NTFS:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_423.29700.0.0_x64__cw5n1h2txyewy\Dashboard\WebContent\node_modules\@fluentui\react\lib-com
tfidf,agglomerative,47,False,137,num_token; update; source_file; parent; source; reason; usn_reason_data_overwrite; usn_reason_data_extend; usn_reason_file_create; lib; usn_reason_basic_info_change; usn_reason_close,FILE:137,FaultRep.Lib File reference: 215311-1 Parent file reference: 206318-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND USN_REASON_ || BufferOverflowU.lib File reference: 214718-1 Parent file reference: 206321-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND USN_ || UIAutomationCore.lib File reference: 207396-1 Parent file reference: 206312-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND USN
tfidf,agglomerative,48,False,166,num_token; update; source_file; log; parent; source; reason; usn_reason_data_extend; ngen; usn_reason_close; setupapi; dev,FILE:166,ngen.log File reference: 47475-1 Parent file reference: 3532-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_CLOSE || setupapi.dev.log File reference: 132394-2 Parent file reference: 2528-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_DATA_TRUNCATION || ngen.log File reference: 47475-1 Parent file reference: 3532-1 Update source: Update reason: USN_REASON_DATA_EXTEND
tfidf,agglomerative,49,False,106,num_token; hex_token; update; reg_binary; source; source_file; parent; reason; reg_sz; usn_reason_file_create; path_token; cfx,FILE:73; REG:29; EVT:2; LOG:1; OLECF:1,8f11ebdb-5b89-403d-8e8a-958216a420e2_S-1-5-21-2939114745-2192642559-1429779423-500_138.rslc File reference: 47-65 Parent file reference: 1789-1 Update source: U || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows Media Foundation\ByteStreamHandlers\audio/vnd.dolby.dd-raw] {46031ba1-083f-47d9-8369-23c92bdab2ff}: [REG_SZ] AC-3 || S-1-5-21-2939114745-2192642559-1429779423-500 File reference: 58-7 Parent file reference: 1954-1 Update source: Update reason: USN_REASON_FILE_CREATE
tfidf,agglomerative,50,False,385,num_token; update; source_file; parent; source; reason; usn_reason_security_change; js; hex_token; exe; pf; usn_reason_close,FILE:385,theme-dark File reference: 212-1 Parent file reference: 211-1 Update source: Update reason: USN_REASON_SECURITY_CHANGE || ro-RO File reference: 135977-2 Parent file reference: 135798-2 Update source: Update reason: USN_REASON_SECURITY_CHANGE || get-changed-params.js File reference: 139108-2 Parent file reference: 139106-2 Update source: Update reason: USN_REASON_SECURITY_CHANGE
tfidf,agglomerative,51,False,79,hex_token; source_pe; pe; import; exe; executable; driver; sys; export; dll; ce; df,PE:77; LOG:2,PE Type: Executable (EXE) Import hash: f34d5f2d4577ed6d9ceec516c1f5a744 || PE Type: Executable (EXE) Import hash: 8c0702ea3239f6c104c22b97ea7a0a0d || PE Type: Executable (EXE) Import hash: c43fc5a1fc86c69cda6c1fe2b3fb896c
tfidf,agglomerative,52,False,200,num_token; reg_sz; version; path_token; source_reg; hkey_local_machine; hex_token; cf; bb; bed; ea; cc,REG:200,[HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{0369B4E2-45B6-11D3-B650-00C04F79498E}\TypeLib] (default): [REG_SZ] {9B085638-018E-11D3-9D8E-00C04F72 || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{6D54E42C-4625-4359-A6F7-631999107E05}\TypeLib] (default): [REG_SZ] {21D6D480-A88B-11D0-83DD-00AA003CCABD} Versio || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{6EEF3D0D-305A-3DF4-9830-8C2B40E1C4BF}\TypeLib] (default): [REG_SZ] {BEE4BFEC-6683-3E67-9167-3C0CBC68
tfidf,agglomerative,53,False,225,num_token; hex_token; source_evt; provider; identifier; source; strings; computer; record; event; level; acb,EVT:225,[9643 / 0x25ab] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['0x00000000'] Compute || [10001 / 0x2711] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['Microsoft.WindowsNo || [643 / 0x0283] Provider identifier: {3f471139-acb7-4a01-b7a7-ff5da4ba2d43} Source Name: Microsoft-Windows-AppXDeployment-Server Strings: ['Microsoft.RawImageExt
tfidf,agglomerative,54,False,2190,path_token; source_file; sdks,FILE:2190,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\system.collections.concurrent\4.0.10\ref\net46\_._ Type: file || NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.ComponentModel.Annotations\4.0.10\ref\dotnet\zh-hant\System.ComponentModel.Annotations.xml Type: f || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.netcore.universalwindowsplatform\6.2.14\runtime.win10-arm.microsoft.netcor
tfidf,agglomerative,55,False,2766,path_token; studio; visual; source_file; directory; num_token; uap; store; service; connected; debugger; office,FILE:2760; REG:6,NTFS:\Program Files\Microsoft Visual Studio\2022\Community\TS\3082\Snippets\General\setter.snippet Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\VC\vcpackages\x86\1033\vcpkgsrvui.dll Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\ItemTemplates\AspNetCore\Web\ASP.NET\1033\MvcViewStart Type: directory
tfidf,agglomerative,56,False,371,num_token; update; source_file; parent; source; reason; usn_reason_file_create; usn_reason_close; es; zh; net; ko,FILE:371,Libraries File reference: 131815-4 Parent file reference: 1390-8 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_CLOSE || es File reference: 242206-1 Parent file reference: 226282-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_CLOSE || gl File reference: 212325-1 Parent file reference: 208390-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_CLOSE
tfidf,agglomerative,57,False,1011,path_token; num_token; source_reg; deriveddata; winbuild; componentfamilies,REG:1011,[\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_ru-ru_12f2 || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-hyper-v-o..oyment-languagepack_31bf3856ad364e35_en-us_a175 || [\DerivedData\VersionedIndex\10.0.22621.2567 (WinBuild.160101.0800)\ComponentFamilies\x86_microsoft-windows-servicingstack-inetsrv_31bf3856ad364e35_none_07f687b
tfidf,agglomerative,58,False,363,num_token; hex_token; identifier; provider; source_evt; source; strings; computer; record; event; level; windeveval,EVT:349; FILE:10; WEBHIST:4,[271 / 0x010f] Provider identifier: {89592015-d996-4636-8f61-066b5d4dd739} Source Name: Microsoft-Windows-StateRepository Strings: ['0x00000000'] Computer Name: || [8001 / 0x1f41] Provider identifier: {aea1b4fa-97d1-45f2-a64c-4d69fffd92c9} Source Name: Microsoft-Windows-GroupPolicy Strings: ['0' '0' 'WINDEVEVAL\\Administra || [410 / 0x019a] Provider identifier: {9c205a39-1250-487d-abd7-e831c6290539} Source Name: Microsoft-Windows-Kernel-PnP Strings: ['ROOT\\ACPI_HAL\\0000' 'hal.inf' 
tfidf,agglomerative,59,False,279,num_token; reg_sz; path_token; source_reg; hkey_local_machine; hex_token; ff; ca; bd; fbf; cc; aaf,REG:279,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{6DE824EA-5F9E-486F-AA10-FBF12F5EFE30}\AsynchronousInterface] (default): [REG_SZ] {0CC509D6-3E9A-4538-B909-4FF310 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{21E6F54B-3196-4BBB-AA8B-928A385887E9}\ProxyStubClsid32] (default): [REG_SZ] {A6FF50C0-56C0-71CA-5732 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{96C74EF4-185D-4F9A-8A43-4D2723758E0A}\ProxyStubClsid32] (default): [REG_SZ] {C5621364-87CC-4731-8947
tfidf,agglomerative,60,False,1136,path_token; source_reg; hkey_local_machine; categories; nt; reg_none; num_token; settings; basicconfigvector; reg_resource_requirements_list; parameters; bootconfig,REG:1136,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects] (empty) || [HKEY_LOCAL_MACHINE\System\ControlSet001\Control\Class\{4d36e96c-e325-11ce-bfc1-08002be10318}\Properties] (empty) || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{786C1E78-CE78-4A10-AFD6-843FCBB90C2E}] (empty)
tfidf,agglomerative,61,False,1151,path_token; reg_sz; source_reg; hkey_local_machine; num_token; class; host; pci; handler; ohci; controller; compliant,REG:1150; FILE:1,[HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{884e2024-217d-11da-b2a4-000e7bbb2b09}\ProgID] (default): [REG_SZ] X509Enrollment.CX509AttributeExtensions.1 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\CLSID\{840f3a85-dde5-4503-9529-4cfa8e5ca201}] (default): [REG_SZ] CLSID_PalMediaManager || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{85D18B76-3032-11D4-9348-00C04F8EEB71}] (default): [REG_SZ] IHNetBridgedConnection
tfidf,agglomerative,62,False,544,num_token; reg_sz; source_reg; hkey_local_machine; path_token; hex_token; ba; ff; cf; alwaysshowext; ce; af,REG:544,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-n..tprov-dll.resources_31bf3856ad364e35_en-us_14327fa0f || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{047DEC5A-95C1-4C86-827F-7B8C92EBA67A}\NumMethods] (default): [REG_SZ] 4 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_hyperv-vpci-vsp-mer..oyment-languagepack_31bf3856ad364e35_en-us_4c6382b9d
tfidf,agglomerative,63,False,3250,path_token; source_file; directory; windowspowershell; menu; storage; stage; mail; dictionary; tasks; profiles; photo,FILE:3250,NTFS:\Windows\WinSxS\amd64_microsoft-windows-wordpad_31bf3856ad364e35_10.0.22621.317_none_8ff7098935e85ce4 Type: directory || NTFS:\Windows\WinSxS\x86_netfx4-aspnet_perf_ini_b03f5f7f11d50a3a_4.0.15912.0_none_6a108b5dbec1d188 Type: directory || NTFS:\Windows\WinSxS\amd64_microsoft-windows-s..card-gids-simulator_31bf3856ad364e35_10.0.22621.2506_none_bd439ad0e820e1d9\f Type: directory
tfidf,agglomerative,64,False,99,num_token; update; source_file; hex_token; parent; source; reason; usn_reason_data_extend; usn_reason_file_create; usn_reason_close,FILE:99,9D052D977321AF49136210C3F4AC725A5AC36486 File reference: 245056-2 Parent file reference: 244354-3 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASO || BD337B546816C9A0BADC7FFDACE2E4D3C834A88F File reference: 246504-1 Parent file reference: 244354-3 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASO || E908CE58D173330083C1E753E0B8BACA78857FF2 File reference: 246561-1 Parent file reference: 244354-3 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASO
tfidf,agglomerative,65,False,121,source_reg; path_token; connectivityprofiles; drivers; connections; cellcore; universalappinstall; registry; software; devicemanagement; cellular; unifiedwritefilter,REG:121,[\ConnectivityProfiles\VPN\VPNSetting\VPNConfig\VPNSettings\AuthenticationMachineMethod\Validation] (empty) || [\Drivers\amd64\qd3x64.inf] (empty) || [\ConnectivityProfiles\Exchange\Accounts\ActiveSyncAccount\SyncTasks_Enable\Validation\Values] (empty)
tfidf,agglomerative,66,False,313,num_token; reg_sz; hex_token; path_token; source_reg; hkey_local_machine; media; ab; dc; format; spaces; component,REG:313,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{B45BBD7E-A977-3F56-A626-7A693E5DBBC5}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000-00000000004 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{eb6dcaf0-4b83-11cf-a995-00aa006bc149}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000 || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{A65964DF-3A07-45EB-882A-DD04602016B9}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000-00000000004
tfidf,agglomerative,67,False,378,link; source_pe; pe; dynamic; library; dll; import; hex_token; source_file; path_token,PE:375; FILE:3,PE Type: Dynamic Link Library (DLL) Import hash: dae02f32a21e03ce65412f6e56942daa || PE Type: Dynamic Link Library (DLL) Import hash: dae02f32a21e03ce65412f6e56942daa || PE Type: Dynamic Link Library (DLL) Import hash: dae02f32a21e03ce65412f6e56942daa
tfidf,agglomerative,68,False,276,num_token; update; source_file; dll; parent; source; reason; usn_reason_data_overwrite; usn_reason_data_extend; usn_reason_file_create; usn_reason_basic_info_change; resources,FILE:276,System.dll File reference: 236815-1 Parent file reference: 222011-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND USN_REASON_FI || System.Xml.XPath.XDocument.dll File reference: 243913-1 Parent file reference: 221974-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_ || McgEngine.resources.dll File reference: 234592-1 Parent file reference: 222286-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND 
tfidf,agglomerative,69,False,83,num_token; unknown; source_reg; wcm; version; language; neutral; processorarchitecture; publickeytoken; hex_token; versionscope; nonsxs,REG:83,[\wcm://Microsoft-Windows-Media-Capture-AppCapture-Stub?version=10.0.22621.1&language=neutral&processorArchitecture=amd64&publicKeyToken=31bf3856ad364e35&versio || [\wcm://Microsoft-Windows-Deployment?version=10.0.22621.1&language=neutral&processorArchitecture=amd64&publicKeyToken=31bf3856ad364e35&versionScope=nonSxS&scope || [\wcm://Microsoft-Windows-CAPI2-certs?version=10.0.22621.1&language=neutral&processorArchitecture=amd64&publicKeyToken=31bf3856ad364e35&versionScope=nonSxS&scop
tfidf,agglomerative,70,False,1426,path_token; source_file; sdks; directory,FILE:1426,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.Net.Http.Rtc\4.0.1\runtimes Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.runtime.interopservices\4.1.0\lib\portable-net45+win8+wpa81 Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.reflection.emit.lightweight\4.0.1\ref\netstandard1.0\es Type: directory
tfidf,agglomerative,71,False,227,num_token; update; source_file; dll; parent; source; reason; usn_reason_data_extend; usn_reason_file_create; usn_reason_reparse_point_change; api; ms,FILE:227,api-ms-win-core-string-obsolete-l1-1-1.dll File reference: 200385-1 Parent file reference: 191349-3 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REA || FileSync.LocalizedResources.dll.mui File reference: 175687-2 Parent file reference: 175686-2 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FIL || Microsoft.VisualStudio.TestTools.CppUnitTestFramework.dll File reference: 216344-1 Parent file reference: 216204-1 Update source: Update reason: USN_REASON_DATA
tfidf,agglomerative,72,False,295,dll; source_pe; pe; export; dynamic; link; library; import; hex_token; num_token; api; ms,PE:295,PE Type: Dynamic Link Library (DLL) Import hash: 70f4b905376a5f535e79c937936087a6 Export DLL name: dnsrslvr.dll || PE Type: Dynamic Link Library (DLL) Import hash: 3c0e090bb28a0a2d50b2aa19c544e4d7 Export DLL name: mscordac.dll || PE Type: Dynamic Link Library (DLL) Import hash: 0424a6b79cb5d84374d6589ff49a9984 Export DLL name: AADAUTHHELPER.DLL
tfidf,agglomerative,73,False,410,num_token; path_token; source_reg; deriveddata; winbuild; componentfamilies; reg_dword_le; ct; reg_binary,REG:410,[\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_system.activities.durableinstancing_31bf3856ad364e35_none_3731dba7e5f || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_netfx4-mscordacwks_dll_b03f5f7f11d50a3a_none_841fbc34e4428b08\v!4.0.1 || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\x86_netfx4-clretwrc_dll_b03f5f7f11d50a3a_none_3fb33de175678f7f\v!4.0.15912.
tfidf,agglomerative,74,False,49,num_token; reg_binary; cbs_microsoft; package; bf; client; desktop; required; hex_token; source_reg; canonicaldata; path_token,REG:49,[\CanonicalData\Deployments\dual_mdmsupr3.inf_31bf3856ad364e35_10.0.22621.1_48f54f522a2856ee] CatalogThumbprint: [REG_SZ] 71bcfeba24a3aaec8b22708d60a466d12bd90b || [\CanonicalData\Deployments\dual_stexstor.inf_31bf3856ad364e35_10.0.22621.1_75690dea3a36ff85] CatalogThumbprint: [REG_SZ] 71bcfeba24a3aaec8b22708d60a466d12bd90b || [\CanonicalData\Deployments\dual_netserv.inf_31bf3856ad364e35_10.0.22621.1_489f6fe69a3af79e] CatalogThumbprint: [REG_SZ] 71bcfeba24a3aaec8b22708d60a466d12bd90b5
