representation,clustering_method,cluster_id,size,is_noise,forensic_cluster_score,top_tokens,top_sources,example_messages
doc2vec,agglomerative,24,4736,False,5,path_token; source_file; directory; sdks; studio; visual; num_token; version; tools; productarch; bootstrapper; neutral,FILE:4727; REG:8; PE:1,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.Net.Http.Rtc\4.0.1\runtimes Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.runtime.interopservices\4.1.0\lib\portable-net45+win8+wpa81 Type: directory || NTFS:\Windows\WinSxS\amd64_microsoft-windows-wordpad_31bf3856ad364e35_10.0.22621.317_none_8ff7098935e85ce4 Type: directory
doc2vec,gmm,5,944,False,4,num_token; path_token; reg_sz; source_reg; reg_dword_le; hex_token; hkey_local_machine; reg_binary; update; source; source_file; parent,REG:667; FILE:220; EVT:42; PE:6; WEBHIST:4,windows.devices.humaninterfacedevice.h File reference: 209404-1 Parent file reference: 208957-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REAS || [\DerivedData\Components\amd64_microsoft-hyper-v-i..ationcomponents-rdv_31bf3856ad364e35_10.0.22621.1_none_a32ecd4a660f1b40] CF: [REG_DWORD_LE] 512 S256H: [REG_ || [\wcm://Microsoft-Windows-CAPI2-certs?version=10.0.22621.1&language=neutral&processorArchitecture=amd64&publicKeyToken=31bf3856ad364e35&versionScope=nonSxS&scop
doc2vec,hdbscan,1,61,False,5,source_reg; path_token; unknown; num_token; hkey_local_machine; create_pdo_flag; localstate; lastcollectiontimestamp,REG:61,[HKEY_LOCAL_MACHINE\System\ControlSet001\Control\NetworkSetup2\Interfaces\{4B4F8528-A4D6-4022-8AD8-02BC512C0679}\Properties\{a111f1f4-5923-47c0-9a68-d0bafb57790 || [HKEY_LOCAL_MACHINE\System\ControlSet001\Enum\SWD\PRINTENUM\PrintQueues\Properties\{a8b865dd-2e3d-4094-ad97-e593a70c75d6}\0008] (default): [UNKNOWN] (52 bytes) || [HKEY_LOCAL_MACHINE\System\ControlSet001\Enum\SWD\PRINTENUM\{53F9269C-B18D-49ED-8EB5-71AA23688636}\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\0019] (defa
doc2vec,hdbscan,0,36643,False,4,path_token; source_file; num_token; source_reg; directory; hkey_local_machine; reg_sz; sdks; studio; visual; hex_token; update,FILE:26908; REG:9000; PE:683; EVT:25; WEBHIST:15,NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\Core\StartMenu\Assets\FileIcons\32\genericfile.svg Type: f || NTFS:\Program Files (x86)\Microsoft SDKs\ClickOnce Bootstrapper\Packages\SqlExpress2008R2\en\eula.rtf Type: file || NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\f\Core\FileExplorerExtensions\Assets\images\contrast-stand
doc2vec,hdbscan,-1,13296,True,1,num_token; update; path_token; source; source_file; parent; reason; hex_token; reg_sz; usn_reason_file_create; source_reg; reg_dword_le,FILE:7388; REG:4421; EVT:1345; PE:64; OLECF:27,System.Reflection.Context.nuspec File reference: 238596-1 Parent file reference: 222787-1 Update source: Update reason: USN_REASON_FILE_CREATE || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Licenses\SQL Server\Microsoft SQL Server Data Tools.rtf Type: file || windows.devices.humaninterfacedevice.h File reference: 209404-1 Parent file reference: 208957-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REAS
doc2vec,kmeans,1,33546,False,4,path_token; source_file; num_token; update; directory; source; parent; reason; sdks; source_reg; usn_reason_file_create; visual,FILE:29143; REG:3637; PE:533; EVT:175; WEBHIST:30,NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\Core\StartMenu\Assets\FileIcons\32\genericfile.svg Type: f || NTFS:\Program Files (x86)\Microsoft SDKs\ClickOnce Bootstrapper\Packages\SqlExpress2008R2\en\eula.rtf Type: file || NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\f\Core\FileExplorerExtensions\Assets\images\contrast-stand
doc2vec,kmeans,0,16454,False,4,num_token; path_token; source_reg; update; reg_sz; hkey_local_machine; hex_token; source_file; source; reason; parent; reg_dword_le,REG:9845; FILE:5153; EVT:1195; PE:214; OLECF:23,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{7F254BEB-471F-5000-94CE-102CC333055F}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C-76E6219D334 || System.Reflection.Context.nuspec File reference: 238596-1 Parent file reference: 222787-1 Update source: Update reason: USN_REASON_FILE_CREATE || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\D2442D3EA6B1126D55C1E93B080DEB83] 8355AD577312A18ED1DCB2182
sbert,agglomerative,29,2780,False,5,path_token; source_file; visual; studio; directory; num_token; update; source; reg_sz; parent; reason; usn_reason_file_create,FILE:2749; REG:31,NTFS:\Program Files\Microsoft Visual Studio\2022\Community\TS\3082\Snippets\General\setter.snippet Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\VC\vcpackages\x86\1033\vcpkgsrvui.dll Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\ItemTemplates\AspNetCore\Web\ASP.NET\1033\MvcViewStart Type: directory
sbert,agglomerative,47,2007,False,5,path_token; source_file; directory; nt; dictionary; platform; recognition; join,FILE:2007,NTFS:\Program Files\dotnet\sdk\8.0.100\Containers\tasks\net472\Microsoft.NET.StringTools.dll Type: file || NTFS:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_423.29700.0.0_x64__cw5n1h2txyewy\Dashboard\WebContent\node_modules\@microsoft\fast-foundat || NTFS:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_423.29700.0.0_x64__cw5n1h2txyewy\Dashboard\WebContent\node_modules\@fluentui\react\lib-com
sbert,agglomerative,67,1210,False,5,num_token; path_token; reg_binary; source_reg; deriveddata; winbuild; componentfamilies; someunparsedversionsexist; dll; mui; exe; aspx,REG:1210,[\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-windows-n..meworkapi.resources_31bf3856ad364e35_en-us_b6bfb || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_dual_nete1e3e.inf_31bf3856ad364e35_none_8883b7d2648c44b8] SomeUnpars || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_tsusbhub.inf-languagepack_31bf3856ad364e35_en-us_9581d700475fe3f8] So
sbert,agglomerative,71,1192,False,5,path_token; source_file; kits; sdks; directory,FILE:1192,NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\asysta.idl Type: file || NTFS:\Program Files (x86)\Windows Kits\10\References\10.0.22621.0\Windows.Security.Isolation.Isolatedwindowsenvironmentcontract\4.0.0.0\zh-hant Type: directory || NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\LicenseProtection.h Type: file
sbert,agglomerative,13,1136,False,5,path_token; source_reg; hkey_local_machine; categories; num_token; nt; reg_none; settings; reg_sz; ias; parameters; search,REG:1136,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects] (empty) || [HKEY_LOCAL_MACHINE\System\ControlSet001\Control\Class\{4d36e96c-e325-11ce-bfc1-08002be10318}\Properties] (empty) || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{786C1E78-CE78-4A10-AFD6-843FCBB90C2E}] (empty)
sbert,agglomerative,78,1011,False,5,path_token; num_token; source_reg; deriveddata; winbuild; componentfamilies,REG:1011,[\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_ru-ru_12f2 || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-hyper-v-o..oyment-languagepack_31bf3856ad364e35_en-us_a175 || [\DerivedData\VersionedIndex\10.0.22621.2567 (WinBuild.160101.0800)\ComponentFamilies\x86_microsoft-windows-servicingstack-inetsrv_31bf3856ad364e35_none_07f687b
sbert,agglomerative,62,934,False,5,path_token; hex_token; reg_sz; source_reg; hkey_local_machine; sdks; kits; shared; common; express; menu; software,REG:934,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\D2442D3EA6B1126D55C1E93B080DEB83] 8355AD577312A18ED1DCB2182 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\080403D1FBCCDEF5EB6789F84F48E520] B024657CC19C014408294FC94 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\315B5DDC16596DF5C99D8B0CC173881E] B024657CC19C014408294FC94
sbert,agglomerative,24,887,False,5,num_token; update; source_file; parent; source; reason; usn_reason_close; usn_reason_file_create; usn_reason_data_extend; hex_token; usn_reason_security_change; usn_reason_file_delete,FILE:881; REG:6,stack20x20.png File reference: 176868-1 Parent file reference: 176799-1 Update source: Update reason: USN_REASON_FILE_DELETE USN_REASON_CLOSE || ebcdic File reference: 201773-1 Parent file reference: 201719-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE USN_REASON_CLOSE || Libraries File reference: 131815-4 Parent file reference: 1390-8 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_CLOSE
sbert,agglomerative,36,775,False,5,path_token; reg_sz; source_reg; hkey_local_machine; num_token; class; reg_binary; source_file; update; reg_dword_le; hex_token; source,REG:753; FILE:22,[HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\CLSID\{840f3a85-dde5-4503-9529-4cfa8e5ca201}] (default): [REG_SZ] CLSID_PalMediaManager || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{85D18B76-3032-11D4-9348-00C04F8EEB71}] (default): [REG_SZ] IHNetBridgedConnection || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{AB310581-AC80-11D1-8DF3-00C04FB6EF54}] (default): [REG_SZ] IEnumSearchScopeRules
sbert,agglomerative,33,726,False,5,num_token; path_token; reg_sz; source_reg; hkey_local_machine; hex_token; ff; ba; aa; ca; cf; ef,REG:724; FILE:2,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{B45BBD7E-A977-3F56-A626-7A693E5DBBC5}\ProxyStubClsid32] (default): [REG_SZ] {00020424-0000-0000-C000-00000000004 || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{6DE824EA-5F9E-486F-AA10-FBF12F5EFE30}\AsynchronousInterface] (default): [REG_SZ] {0CC509D6-3E9A-4538-B909-4FF310 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{21E6F54B-3196-4BBB-AA8B-928A385887E9}\ProxyStubClsid32] (default): [REG_SZ] {A6FF50C0-56C0-71CA-5732
sbert,agglomerative,23,724,False,5,num_token; update; source_file; source; parent; reason; usn_reason_data_extend; usn_reason_file_create; usn_reason_data_overwrite; path_token; usn_reason_basic_info_change; usn_reason_close,FILE:658; REG:58; EVT:8,NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Licenses\SQL Server\Microsoft SQL Server Data Tools.rtf Type: file || [HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{884e2024-217d-11da-b2a4-000e7bbb2b09}\ProgID] (default): [REG_SZ] X509Enrollment.CX509AttributeExtensions.1 || ExtensionActivityComp File reference: 192425-2 Parent file reference: 196688-1 Update source: Update reason: USN_REASON_FILE_DELETE USN_REASON_CLOSE
sbert,agglomerative,7,681,False,5,num_token; update; source_file; parent; source; reason; usn_reason_file_create; dll; usn_reason_data_extend; usn_reason_data_overwrite; usn_reason_basic_info_change; usn_reason_close,FILE:636; REG:45,System.dll File reference: 236815-1 Parent file reference: 222011-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND USN_REASON_FI || libconcrt1.amd64.pdb File reference: 202614-1 Parent file reference: 202607-1 Update source: Update reason: USN_REASON_FILE_CREATE || ComManifestSchema_v3.xsd File reference: 208366-1 Parent file reference: 207612-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE
sbert,agglomerative,14,661,False,5,num_token; hex_token; provider; source; source_evt; strings; identifier; computer; record; event; level; windeveval,EVT:653; FILE:8,[8002 / 0x1f42] Provider identifier: {9c2a37f3-e5fd-5cae-bcd1-43dafeee1ff0} Source Name: Microsoft-Windows-Store Strings: ['No user tickets captured for S-1-5-1 || [8001 / 0x1f41] Provider identifier: {aea1b4fa-97d1-45f2-a64c-4d69fffd92c9} Source Name: Microsoft-Windows-GroupPolicy Strings: ['0' '0' 'WINDEVEVAL\\Administra || [410 / 0x019a] Provider identifier: {9c205a39-1250-487d-abd7-e831c6290539} Source Name: Microsoft-Windows-Kernel-PnP Strings: ['ROOT\\ACPI_HAL\\0000' 'hal.inf' 
sbert,agglomerative,91,571,False,5,path_token; source_reg; hkey_local_machine; hex_token; reg_sz; ba; bf; bc; cc; bb; ad; ab,REG:571,[HKEY_LOCAL_MACHINE\Software\Classes\Interface\{7F254BEB-471F-5000-94CE-102CC333055F}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C-76E6219D334 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{81495AA4-4476-577F-BF88-7FE8A1286444}\ProxyStubClsid32] (default): [REG_SZ] {E1BA88BA-7A83-421A-A05D || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{0DE35C6B-A806-5E71-A56B-463950E2BBF3}\ProxyStubClsid32] (default): [REG_SZ] {95E15D0A-66E6-93D9-C53C-76E6219D334
sbert,agglomerative,61,557,False,5,dll; source_pe; pe; dynamic; link; library; import; hex_token; export; _app; diagnosticshub; msvcp,PE:557,PE Type: Dynamic Link Library (DLL) Import hash: 70f4b905376a5f535e79c937936087a6 Export DLL name: dnsrslvr.dll || PE Type: Dynamic Link Library (DLL) Import hash: 3c0e090bb28a0a2d50b2aa19c544e4d7 Export DLL name: mscordac.dll || PE Type: Dynamic Link Library (DLL) Import hash: 0424a6b79cb5d84374d6589ff49a9984 Export DLL name: AADAUTHHELPER.DLL
sbert,agglomerative,21,524,False,5,num_token; reg_binary; ad; bf; reg_dword_le; source_reg; path_token; deriveddata; identity; oyment; dll; deployment_,REG:524,[\DerivedData\Components\amd64_microsoft-windows-a..ev-wow64-deployment_31bf3856ad364e35_10.0.22621.2506_none_5e093d4add647bbe] CF: [REG_DWORD_LE] 12 S256H: [RE || [\DerivedData\Components\amd64_microsoft-windows-security-spp-event_31bf3856ad364e35_10.0.22621.1_none_00c3e55f2fbf47ca] S256H: [REG_BINARY] (32 bytes) c!micros || [\DerivedData\Components\x86_microsoft-windows-i..otmailapi.resources_31bf3856ad364e35_10.0.22621.1_en-us_aab561c8842aba4b] S256H: [REG_BINARY] (32 bytes) c!mic
sbert,agglomerative,55,11623,False,4,source_file; path_token,FILE:11623,NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\Core\StartMenu\Assets\FileIcons\32\genericfile.svg Type: f || NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\f\Core\FileExplorerExtensions\Assets\images\contrast-stand || NTFS:\Windows\System32\wbem\wbemsvc.dll Type: file
sbert,agglomerative,63,3225,False,4,source_file; path_token; directory,FILE:3225,NTFS:\Windows\WinSxS\amd64_microsoft-windows-wordpad_31bf3856ad364e35_10.0.22621.317_none_8ff7098935e85ce4 Type: directory || NTFS:\Windows\WinSxS\x86_netfx4-aspnet_perf_ini_b03f5f7f11d50a3a_4.0.15912.0_none_6a108b5dbec1d188 Type: directory || NTFS:\Windows\WinSxS\amd64_microsoft-windows-s..card-gids-simulator_31bf3856ad364e35_10.0.22621.2506_none_bd439ad0e820e1d9\f Type: directory
sbert,agglomerative,53,2190,False,4,path_token; source_file; sdks,FILE:2190,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\system.collections.concurrent\4.0.10\ref\net46\_._ Type: file || NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.ComponentModel.Annotations\4.0.10\ref\dotnet\zh-hant\System.ComponentModel.Annotations.xml Type: f || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.netcore.universalwindowsplatform\6.2.14\runtime.win10-arm.microsoft.netcor
sbert,agglomerative,83,1426,False,4,path_token; source_file; sdks; directory,FILE:1426,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.Net.Http.Rtc\4.0.1\runtimes Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.runtime.interopservices\4.1.0\lib\portable-net45+win8+wpa81 Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.reflection.emit.lightweight\4.0.1\ref\netstandard1.0\es Type: directory
sbert,dbscan,6,301,False,5,num_token; unknown; scope; wcm; version; language; processorarchitecture; publickeytoken; versionscope; source_reg; neutral; hex_token,REG:301,[\wcm://Microsoft-Windows-Deployment?version=10.0.22621.1&language=neutral&processorArchitecture=amd64&publicKeyToken=31bf3856ad364e35&versionScope=nonSxS&scope || [\wcm://Microsoft-Windows-CAPI2-certs?version=10.0.22621.1&language=neutral&processorArchitecture=amd64&publicKeyToken=31bf3856ad364e35&versionScope=nonSxS&scop || [\wcm://Microsoft-Windows-Shell-Setup?version=10.0.22621.2506&language=neutral&processorArchitecture=wow64&publicKeyToken=31bf3856ad364e35&versionScope=nonSxS&s
sbert,dbscan,2,99,False,5,num_token; update; source_file; ngen; log; parent; source; reason; usn_reason_data_extend; usn_reason_close,FILE:99,ngen.log File reference: 47475-1 Parent file reference: 3532-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_CLOSE || ngen.log File reference: 47475-1 Parent file reference: 3532-1 Update source: Update reason: USN_REASON_DATA_EXTEND || ngen.log File reference: 47475-1 Parent file reference: 3532-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_CLOSE
sbert,dbscan,11,77,False,5,path_token; smisettings; source_reg; reg_sz; num_token; reg_dword_le; display; block; path; hklm; allow; atomic,REG:77,[\SMISettings\KeyboardFilter\PredefinedKeyFilters\WinBreak\Validation\Values\Allowed] Display: [REG_SZ] Allow || [\SMISettings\KeyboardFilter\PredefinedKeyFilters\AltWin\Validation\Values] (empty) || [\SMISettings\KeyboardFilter\PredefinedKeyFilters\Alt\Validation\Values\Allowed] Display: [REG_SZ] Allow
sbert,dbscan,4,70,False,5,num_token; update; source_file; xml; parent; source; reason; usn_reason_rename_new_name; usn_reason_close; cab; usn_reason_file_delete; compdb,FILE:70,DesktopTargetCompDB_professional_th-th.xml.cab File reference: 186077-2 Parent file reference: 199774-2 Update source: Update reason: USN_REASON_RENAME_NEW_NAME || DesktopBaselessCompDB_sv-se.CompDB.xml.cab File reference: 186382-2 Parent file reference: 185874-2 Update source: Update reason: USN_REASON_RENAME_OLD_NAME || DesktopTargetCompDB_PPIPro_pl-pl.xml File reference: 197922-2 Parent file reference: 185874-2 Update source: Update reason: USN_REASON_RENAME_OLD_NAME
sbert,dbscan,5,54,False,5,source_pe; pe; executable; exe; import; hex_token,PE:54,PE Type: Executable (EXE) Import hash: f34d5f2d4577ed6d9ceec516c1f5a744 || PE Type: Executable (EXE) Import hash: 8c0702ea3239f6c104c22b97ea7a0a0d || PE Type: Executable (EXE) Import hash: c43fc5a1fc86c69cda6c1fe2b3fb896c
sbert,dbscan,10,47,False,5,num_token; update; source_file; dat; parent; source; reason; usn_reason_file_create; ngentasknewworklock; usn_reason_file_delete; usn_reason_close; ngenrootstorelock,FILE:47,ngenserviceclientlock.dat File reference: 221575-29 Parent file reference: 2620-1 Update source: Update reason: USN_REASON_FILE_CREATE || ngentasknewworklock.dat File reference: 244484-99 Parent file reference: 3532-1 Update source: Update reason: USN_REASON_FILE_CREATE || ngentasknewworklock.dat File reference: 244484-70 Parent file reference: 3532-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_FILE_DELETE USN_
sbert,dbscan,3,33,False,5,num_token; hex_token; current; null; source_evt; provider; identifier; ac; source; install; agent; strings,EVT:33,[2007 / 0x07d7] Provider identifier: {e0c6f6de-258a-50e0-ac1a-103482d118bc} Source Name: Microsoft-Windows-Install-Agent Strings: ['InstallService InProc Caller || [2007 / 0x07d7] Provider identifier: {e0c6f6de-258a-50e0-ac1a-103482d118bc} Source Name: Microsoft-Windows-Install-Agent Strings: ['InstallService InProc Caller || [2007 / 0x07d7] Provider identifier: {e0c6f6de-258a-50e0-ac1a-103482d118bc} Source Name: Microsoft-Windows-Install-Agent Strings: ['InstallService InProc Caller
sbert,dbscan,17,26,False,5,num_token; installer; database; source_olecf; installation; subject; author; keywords; comments; contains; logic; required,OLECF:26,Title: Installation Database Subject: ClickOnce Bootstrapper Package for Microsoft .NET Framework Author: Microsoft Corporation Keywords: Installer Comments: Th || Title: Installation Database Subject: vs_communitymsires Author: Microsoft Corporation Keywords: Installer Comments: This installer database contains the logic  || Title: Installation Database Subject: Windows SDK Desktop Tools arm64 Author: Microsoft Corporation Keywords: Installer Comments: This installer database contai
sbert,dbscan,0,48381,False,4,num_token; path_token; source_file; update; source_reg; source; reg_sz; parent; reason; hex_token; hkey_local_machine; directory,FILE:33838; REG:12573; EVT:1300; PE:661; AMCACHE:9,NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\Core\StartMenu\Assets\FileIcons\32\genericfile.svg Type: f || NTFS:\Program Files (x86)\Microsoft SDKs\ClickOnce Bootstrapper\Packages\SqlExpress2008R2\en\eula.rtf Type: file || NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\f\Core\FileExplorerExtensions\Assets\images\contrast-stand
